id_municipio,pib_pc
1501105,3014.510546042478
1501204,4093.779564244279
1501253,8645.873243647235
1501303,26860.313562329928
1501402,9197.22745118905
1501451,3769.674273741435
1501501,6932.719076331542
1501576,3315.350126475548
1501600,2443.5577030291765
1501709,2924.547040510453
1501725,3379.316468717853
1501758,3301.519107121194
1501782,4848.756216216216
1501808,2908.086520143116
1501907,6828.855984393528
1501956,1844.0170528445494
1502004,2648.8291425982557
1502103,2652.5557875224686
1502152,45493.35291997116
1502202,5642.668736487914
1502301,2861.1136329305136
1502400,6228.41459782156
1502509,2712.7046727892334
1502608,2641.2603828682672
1502707,4691.662535211268
1502756,3487.06434699714
1502764,11317.999516674721
1502772,4395.944359811389
1502806,2107.4075425274677
1502855,4034.833886375063
1502905,2528.939590679893
1502939,5338.708981257021
1502954,3138.121893381071
1503002,1639.4722462274813
1503044,4894.33704862469
1503077,2771.59153051017
1503093,4382.665835809926
1503101,2402.601070745698
1503200,2442.5043689857316
1503309,2684.1508471217676
1503408,3423.1065243179123
1503457,5500.341239043717
1503507,2272.967154255319
1503606,5399.900740817489
1503705,2851.288261356145
1503754,1346.081307845342
1503804,3934.633104531922
1503903,2681.764785236348
1504000,4532.450176225569
1504059,4160.445615589017
1504109,2063.314156513001
1504208,11580.094606102559
1504307,2280.8295462370033
1504406,2360.2154152304465
1504422,4205.8636587868505
1504455,6349.95749193584
1504505,1615.6856337157647
1504604,3147.71352135667
1504703,3728.7212445558716
1504802,3241.8279421092084
1504901,2617.6385546509114
1504950,2159.6066277779764
1504976,3058.117298578199
1505007,2439.0015541223092
1505031,4409.727430245891
1505064,3892.1780657407944
1505106,3750.228631358154
1505205,2745.0618739173005
1505304,14004.425896775867
1505403,3431.3488625440564
1505437,5502.36790665204
1505486,3908.840694056897
1505494,2313.6724233366544
1505502,7797.243403805259
1505536,28077.873657127857
1505551,3147.2558451728382
1505601,2134.901606867709
1505635,4400.032107860171
1505650,3804.5599462021264
1505700,2792.794939948809
1505809,4060.7427297096388
1505908,2355.2042489126798
1506005,4123.552678512451
1506104,1830.7156346468132
1506112,2317.1269997538766
1506138,7321.655448428938
1506161,13598.687372897024
1506187,4901.4822180475485
1506195,2779.7618696704917
1506203,2977.3157716824417
1506302,2619.0876892316483
1506351,4173.210020280929
1506401,3745.089467118161
1506500,4422.981401974556
1506559,2391.826925017661
1506583,6063.437053245806
1506609,3587.6989041572447
1506708,5397.924840674458
1506807,5874.108771561248
1506906,2420.134800325998
1507003,4941.777889723393
1507102,2712.6513554216867
1507151,3112.809120924474
1507201,2584.2044925692658
1507300,5795.032860593596
1507409,2657.4537254417396
1507458,4196.8210850892
1507466,3585.085035750766
1507474,2598.272445483713
1507508,2808.1963735688964
1507607,3787.639425198008
1507706,2554.106511580658
1507755,13498.70784883721
1507805,4276.525230918814
1507904,2719.1280003671577
1507953,4757.852869500512
1507961,2050.4870080244555
1507979,2337.4020695602185
1508001,4568.961036193134
1508035,2215.5722406792174
1508050,3694.7495528727923
1508084,8486.425141649861
1508100,21084.483778909158
1508126,15301.135813056062
1508159,3483.5746731016516
1508209,2912.9258302932676
1508308,2534.78985953327
1508357,5462.1391338428375
1508407,13705.191650341147
1600055,6857.754045307443
1600105,6367.704755525787
1600154,10338.843034108264
1600204,5985.087966488956
1600212,5240.752351097179
1600238,6352.754374158816
1600253,5367.851550960118
1600279,5951.297601763726
1600303,9783.812578216834
1600402,5866.173013535311
1600501,7478.087186497088
1600535,8747.211247390396
1600550,6507.271018455229
1600600,7041.963245111128
1600709,5654.566733961417
1600808,5771.617393575346
1700251,4300.762959866221
1700301,7043.48
1700350,4280.983207518102
1700400,3591.789363576305
1700707,7360.570893719807
1701002,3462.462405396512
1701051,4077.9965493443756
1701101,4503.611936267891
1701309,2848.3020664035294
1701903,3492.430303030303
1702000,6411.501396492012
1702109,8563.286568540794
1702158,3698.1187840449834
1702208,3225.2978353821486
1702307,5486.784670983286
1702406,4906.817335766424
1702554,3940.4886416940294
1702703,4113.860629642731
1702901,3517.6037120642086
1703008,2682.932841787332
1703057,9324.802726240061
1703073,3559.040783898305
1703107,5298.576444444445
1703206,4977.438941798941
1703305,5303.151542649728
1703602,6670.709894332373
1703701,6093.858642578125
1703800,3051.3687562437563
1703826,3157.1551440329217
1703842,9011.703161352129
1703867,12183.950835171761
1703883,5241.994930875576
1703891,2540.422853309481
1703909,3814.024802967084
1704105,4062.9584048027446
1704600,4855.7660472972975
1705102,4060.118406889128
1705508,8513.952752309691
1705557,4245.292642924086
1705607,3230.5113686051595
1706001,4618.763103802672
1706100,5052.560915185078
1706258,6648.083386378104
1706506,4247.8124
1707009,5755.285929357267
1707108,5011.189180381294
1707207,3752.9234407330773
1707306,6303.8074388947925
1707405,2755.66256003341
1707553,5535.289729445758
1707652,8379.572313649564
1707702,3566.9529358007767
1708205,5703.593763853997
1708254,14541.005195704884
1708304,3529.3365885416665
1709005,3184.4411246172403
1709302,6587.570814639906
1709500,9061.780944927297
1709807,6289.788006756757
1710508,3866.6915816714873
1710706,3060.4506412168207
1710904,4117.8746194298365
1711100,7678.721398933018
1711506,5081.770163735598
1711803,3279.6960269865067
1711902,7669.029883542079
1711951,3265.734198838401
1712009,6136.657842300028
1712157,13513.478723404256
1712405,2780.0667236954664
1712454,4905.563906752412
1712504,5064.377886977887
1712702,12667.961085509472
1712801,3125.58484676504
1713205,8164.068734728567
1713304,4596.244965096686
1713601,5676.441611058151
1713700,4288.258213552362
1713809,2944.398482293423
1713957,4933.597792998478
1714203,4468.061142974191
1714302,2865.713145380435
1714880,10267.182953158735
1715002,3937.460739382829
1715101,3629.867924528302
1715150,3444.864024864025
1715259,3935.132212457012
1715507,6165.83926852743
1715705,4442.8338335607095
1715754,5831.784908452007
1716109,8460.151374087289
1716208,3428.5259266660005
1716307,3613.533375986351
1716505,7838.708661417323
1716604,13939.954592601129
1716653,3634.9182423915
1716703,4544.346075433232
1717008,3187.700890868597
1717206,4205.743555316863
1717503,6769.41475888943
1717800,3493.1360960678126
1717909,3988.3439698903617
1718006,3541.339087073264
1718204,6996.097070490656
1718303,2347.814024390244
1718402,4899.14644780713
1718451,7178.114649681529
1718501,2932.8621663244353
1718550,3579.3873032808747
1718659,5029.198563030699
1718709,4218.40557712672
1718758,3208.890405904059
1718808,3882.6744281045753
1718840,4985.344948676391
1718865,4459.862410329985
1718881,4997.0649614291515
1718899,7945.138731304796
1718907,4515.94701986755
1719004,3622.2322607260726
1720002,3135.721812434141
1720101,3215.5410176531673
1720150,3982.4576802507836
1720200,2363.210964319151
1720259,23963.745691171298
1720309,3011.355977062197
1720499,3983.40725541694
1720655,5435.860315001291
1720804,2646.0514922048997
1720853,8471.217637540452
1720903,4626.494577605858
1720937,4591.661796932067
1720978,6432.325026699893
1721000,9218.4417105424
1721109,3223.6934368145776
1721208,3307.2456101355856
1721257,8513.361556064074
1721307,5926.289598912304
1722081,6633.277263654509
1722107,4166.659348386593
2100055,13306.036960425736
2100105,1874.371476651241
2100154,2072.7013026663953
2100204,1745.4421729490023
2100303,2043.4280098280099
2100402,2851.051411589896
2100436,2337.581236267153
2100477,2046.6994256898724
2100501,4890.841456136861
2100550,1913.9894371510488
2100600,2363.9448654438347
2100709,2122.159300422159
2100808,4214.404833543628
2100832,1833.0934536555521
2100873,2232.6738227146816
2100907,2075.8088435760537
2100956,2215.6373802512394
2101004,2297.848131180919
2101103,1843.071355284022
2101202,4318.593520018992
2101251,8485.799122422115
2101301,1509.825784593438
2101350,2046.6442307692307
2101400,10909.849907918968
2101509,2615.7817061497967
2101608,2659.349465584672
2101707,2529.4159025412628
2101731,2627.7102976520614
2101772,2016.1218949118108
2101806,2250.962254025045
2101905,2052.8231406749364
2101939,2630.838597651728
2101970,2228.463907755489
2102002,2675.2231088163967
2102036,2861.989018285831
2102077,2232.0806680086484
2102101,3112.007282279786
2102150,3109.532796032238
2102200,2622.4151206862157
2102309,2172.6228138987585
2102325,2249.4891143744535
2102358,1997.122794681667
2102374,1730.9184680451128
2102408,1609.0352540500737
2102507,2397.918249956423
2102556,3640.4240573152338
2102606,1777.6657145623547
2102705,2234.1485925759785
2102754,2762.9846654275093
2102804,3639.311241646448
2102903,2004.5010169491525
2103000,6663.340965599396
2103109,1746.6646075581396
2103125,1708.4026593931128
2103158,2506.5778502552466
2103174,2250.2790937803693
2103208,3026.4602742269954
2103257,3819.30644248646
2103307,4735.11823837078
2103406,3936.131806327248
2103505,2336.5269370163583
2103554,2758.645945660218
2103604,2292.2894841008047
2103703,1869.925853756027
2103752,2559.5302448596535
2103802,3762.1144297576684
2103901,1696.7048527505094
2104008,1965.197439772424
2104057,5439.005564263323
2104073,2363.8081279147236
2104081,3522.722840380336
2104099,2162.4316022099447
2104107,4406.6860951179115
2104206,2561.1604929374457
2104305,2007.8774385703648
2104404,2006.2916961130743
2104503,2754.4954473716157
2104552,9298.212713936431
2104602,1710.888951912775
2104628,2129.7814715613677
2104651,1931.0487842061132
2104677,1651.384706967884
2104701,2404.880546623794
2104800,2991.985751581115
2104909,2011.7992061639038
2105005,1758.9291164386655
2105104,1576.9308674393335
2105153,7850.311428322743
2105203,2842.650495049505
2105302,8082.802657378741
2105351,1952.4488188976377
2105401,3547.036756398769
2105427,4487.862952531428
2105450,3515.348463356974
2105476,2179.423602146885
2105500,3216.481112229031
2105609,2299.911775118601
2105658,1957.2271745835903
2105708,2945.280959350361
2105807,2029.244277985851
2105906,2314.2628811029776
2105922,1969.5031019202363
2105948,3038.8300315457413
2105963,3332.470205307962
2105989,2846.781126931233
2106003,2442.120178717972
2106102,3330.5474753281596
2106201,2041.2871929824562
2106300,2200.78224609513
2106326,2315.1927405574215
2106359,3413.2075200918484
2106375,2014.460871222953
2106409,3039.026025236593
2106508,1992.6637829513543
2106607,1722.9155079429138
2106631,2488.4410447761193
2106672,2787.9834886817575
2106706,2013.1115565070834
2106755,2442.1071081374735
2106805,1941.3903442303529
2106904,2094.023845400437
2107001,2319.0766787658804
2107100,1689.957012291207
2107209,1801.6268875366238
2107258,3064.2325835335228
2107308,2879.5049365303244
2107357,2707.555303137867
2107407,2816.2257950737758
2107456,2241.9455086848634
2107506,2351.2011048309273
2107605,1974.1888228941684
2107704,2647.5943269726663
2107803,1832.905971359092
2107902,2615.8204038951703
2108009,2309.2479667449848
2108058,1680.8631259732808
2108108,2653.2757031372753
2108207,4558.311473149659
2108256,1477.0702725020644
2108306,1857.7081843656392
2108405,1834.2097150864083
2108454,2174.149718629677
2108504,2847.710200874556
2108603,3221.5317814481236
2108702,1929.209740034662
2108801,2405.1367830777967
2108900,2829.168939684979
2109007,5214.082896174863
2109056,2154.7099916036946
2109106,3909.749669966997
2109205,2230.289462618787
2109239,2997.8331713007974
2109270,2486.0177687351643
2109304,1881.0737438469398
2109403,1473.7260263053008
2109452,3299.6589684733217
2109502,4072.7054336125802
2109551,3272.9914923291494
2109601,3394.675161226171
2109700,9259.11498470948
2109759,2559.0727337236117
2109809,2069.2908499604464
2109908,5130.770246675331
2110005,2502.9462427885196
2110039,2894.0976078044732
2110104,1598.0507155333557
2110203,2766.4345880284504
2110237,1518.647810218978
2110278,1599.9800432054315
2110302,2753.3785218745575
2110401,1771.8049925569678
2110500,2206.297876643074
2110609,2782.8305377499714
2110658,5286.850564275522
2110708,2337.169196283893
2110807,2644.463403371046
2110856,3562.376916676572
2110906,1735.4155539939095
2111003,1878.4368359466416
2111029,2489.4782262875324
2111052,2941.7417856237857
2111078,1839.245001492092
2111102,3322.785114694149
2111201,3388.967212262153
2111250,2241.034953222453
2111300,11506.22788503433
2111409,3298.7595654452757
2111508,2125.12009938538
2111532,2599.10778710484
2111573,3737.9203968620213
2111607,8445.58789924695
2111631,1974.7009675933036
2111672,2255.7006355467893
2111706,2310.444215602552
2111722,1757.050447993767
2111748,2557.019032720636
2111763,3006.2314244888985
2111789,3687.9116314199396
2111805,2409.5501727968403
2111904,1912.859434682964
2111953,2127.390709249274
2112001,22309.91557051086
2112100,1594.7786760641238
2112209,3560.750162516508
2112233,3138.7487848251335
2112274,2838.744769874477
2112308,2519.9695068222477
2112407,2617.765176840745
2112456,2389.3988843184766
2112506,1955.5772969169195
2112605,2689.0319573120673
2112704,2485.647107781939
2112803,2534.5674251497007
2112852,3620.7093913744457
2112902,2225.4474244604316
2113009,3275.1241623825563
2114007,2452.235788784975
2200053,2189.0939226519336
2200103,1960.9276000766138
2200202,2844.378956478734
2200251,2443.205621549272
2200277,2305.3808938089383
2200301,1963.7612453912332
2200400,2597.729774833757
2200459,3478.543180745635
2200509,2605.257945996384
2200608,2249.8856357388318
2200707,1758.761634652572
2200806,9090.2837997635
2200905,2488.391889699919
2200954,2595.5423664122136
2201002,2019.6898828541
2201051,2458.3171286996117
2201101,2073.4952919020716
2201150,7583.0379125780555
2201176,2366.4018227009115
2201200,2376.921101088502
2201309,2204.4614912549864
2201408,2355.164323734134
2201507,1994.6607627374133
2201556,2392.5575715282625
2201572,2765.4707062600323
2201606,1930.6375356652225
2201705,2857.048951048951
2201739,1664.0195682872704
2201770,1870.489643744822
2201804,2638.3121764573484
2201903,6617.752579723663
2201919,3011.072474202064
2201929,2079.253377676159
2201945,1876.6796613506597
2201960,1960.452744349868
2201988,2174.4737986518808
2202000,2421.8334421591035
2202026,1874.4482971372163
2202059,1978.3342085111037
2202075,2045.6501813386087
2202083,3114.591352405722
2202091,2256.2815904139434
2202109,2649.5776614310644
2202117,2150.683467251035
2202133,2321.2598726114647
2202174,1705.932379916058
2202208,3856.905154091392
2202251,2274.0199903660887
2202307,3283.020529588336
2202406,1945.3384955752213
2202455,3189.8106272473033
2202505,1942.7100585417775
2202539,2057.450523654749
2202554,2324.4961315280466
2202604,2717.6651469641706
2202653,2366.348235294118
2202703,2151.7326952861285
2202711,2419.020638348932
2202729,1716.474811514736
2202737,2101.4433872502377
2202752,2740.9209170072863
2202778,2059.2832331329323
2202802,1854.2077733381766
2202851,1996.1187596217287
2202901,3446.3187007557485
2203008,2216.770225127088
2203107,2249.956330128205
2203206,2415.15402731983
2203230,5938.943815234288
2203255,1807.0762651461155
2203271,1994.6551278739344
2203305,1804.5205499069168
2203354,2200.558979456594
2203404,3115.010429262394
2203420,2345.073392357875
2203453,1485.2040672505789
2203503,2249.595512988717
2203602,2948.013558454848
2203701,2853.1068564108277
2203750,1836.8697745677391
2203800,2380.3764618064197
2203859,2389.909054325956
2203909,5213.0364803094235
2204006,2129.8787413660784
2204105,1948.2076066790353
2204154,2630.562
2204204,2512.397073447933
2204303,10648.572352773284
2204352,2184.8298611111113
2204402,3014.857718120805
2204501,7806.522591879754
2204550,1935.4195804195804
2204600,2144.3659121171772
2204659,2226.3393022181144
2204709,2183.1001237704386
2204808,2251.5740516767455
2204907,2014.9257232212667
2205003,2359.731346229767
2205102,2789.7846419151956
2205151,2280.995619414754
2205201,2305.775306926106
2205250,2206.158835546476
2205276,2685.997158469945
2205300,2310.260392967942
2205359,2350.9795725958516
2205409,1825.9487140923447
2205458,2142.5199824330257
2205508,2950.5547829036636
2205516,2725.4254791431795
2205524,1857.38501196833
2205532,2372.8644353479413
2205540,2577.2196180555557
2205557,1925.4619180161944
2205565,1976.6281446540881
2205573,1923.2430522088353
2205581,3654.893133583021
2205599,2255.7963446475196
2205607,2318.932188226874
2205706,2638.3896569181043
2205805,2295.642432715834
2205854,2086.4560234541577
2205904,3466.9535442531037
2205953,1974.7759722222222
2206001,2041.968809675366
2206050,1736.1938523324065
2206100,1942.6974315551793
2206209,2021.0660350364035
2206308,3813.105769230769
2206357,1636.8126933069404
2206407,2785.3050519922704
2206506,2166.4697543859647
2206605,3007.005365898788
2206654,2039.6895542548402
2206670,1890.7486555335408
2206696,2012.8980191891055
2206704,2083.1620857950165
2206753,2051.053223388306
2206803,1639.4694561708468
2206902,1848.3261189634864
2206951,2525.6438356164385
2207009,3512.207223578852
2207108,2318.666339548577
2207207,2175.049379456034
2207306,2227.483121330724
2207355,2526.7751847530144
2207405,2717.713168867269
2207504,2319.6997193638913
2207553,2192.1979683972913
2207603,2231.0466457553375
2207702,4290.0720097442145
2207751,2142.0243314863887
2207777,2437.516612153555
2207793,2453.3037817730938
2207801,2811.558037964052
2207850,2345.687452663469
2207900,2105.6410324640765
2207934,2378.35608933839
2207959,2008.182421961479
2208007,6177.195767490428
2208106,2244.4356206014077
2208205,2510.849925528746
2208304,2531.7848376235474
2208403,2919.8302322968007
2208502,1795.3660619936597
2208551,3341.3306756189677
2208601,1800.1351667641895
2208650,2304.703199910804
2208700,2321.012551805802
2208809,1996.7495611147685
2208858,2239.5386996904026
2208874,2159.1002227171493
2208908,10055.202593760954
2209005,2093.5691656210793
2209104,2109.659219858156
2209153,2482.3389204545456
2209203,5884.227989902178
2209302,2143.713630928657
2209351,1810.8123243677237
2209377,1953.3173499267937
2209401,3474.998465669352
2209450,1886.7514563106797
2209500,1999.6353668822042
2209559,1900.5373601789709
2209609,2338.0575679172057
2209658,2075.7390476190476
2209708,1873.2307189542485
2209757,2896.1121688741723
2209807,2011.016845651716
2209856,2659.3734763529988
2209872,2434.657597240851
2209906,2443.8405657344906
2209955,1893.6917930419268
2209971,1680.2022215892907
2210003,3370.952182623366
2210052,2542.851483357453
2210102,2367.2382843526607
2210201,2421.5789473684213
2210300,2271.923688131104
2210359,1941.67632524708
2210375,2144.3966194968552
2210383,2283.7117248062013
2210391,2397.482746601603
2210409,1952.8266835549925
2210508,2437.579897296481
2210607,3506.4410963568266
2210623,2224.220150010136
2210631,7494.226236228542
2210656,2039.7289349871685
2210706,2099.1455963837852
2210805,2524.7781184302735
2210904,1910.6168860644575
2210938,2439.9401092126122
2210953,2986.9076647243387
2210979,2351.9739970282317
2211001,8285.312805575264
2211100,2694.0110333121156
2211209,12185.053014155326
2211308,3319.221950875875
2211357,1488.4866543562196
2211407,2373.4890268233207
2211506,2369.5909849749582
2211605,3181.2653612424037
2211704,2225.3849092645655
2300101,2613.0014853747716
2300150,2473.866278680848
2300200,3332.9326191585155
2300309,2720.323794684983
2300408,2418.9896504588946
2300507,2239.111479890668
2300606,2431.3789839065953
2300705,2743.7011308562196
2300754,4394.264122867619
2300804,2777.4823436053434
2300903,2069.8612521150594
2301000,5236.435676224309
2301109,5197.893975798349
2301208,2543.4146109304356
2301257,2386.2011980602833
2301307,2589.2571832312765
2301406,3741.833638025594
2301505,2525.1670588235293
2301604,2631.7554761250117
2301703,2691.987566055331
2301802,2540.2984047019313
2301851,3525.0004568817817
2301901,4126.820109387877
2301950,2909.1033265589904
2302008,2977.0807365439096
2302057,2491.792002183704
2302107,3694.4736261658686
2302206,3836.7314110984303
2302305,2173.133937462657
2302404,2798.583933475447
2302503,3517.7374773831066
2302602,3488.696031340487
2302701,2735.109268364277
2302800,3034.061847187015
2302909,2953.037928296586
2303006,2334.2785825718743
2303105,2357.279543094496
2303204,2165.793764657194
2303303,2112.3641887998324
2303402,2426.0997807017543
2303501,4795.275289467131
2303600,1932.7824010539605
2303659,2894.9976024184302
2303709,4887.091337568243
2303808,2597.912888067794
2303907,2233.348366796524
2303931,2180.669532884034
2303956,2504.457287862259
2304004,2179.4274360270133
2304103,3805.557309957318
2304202,4912.012781634763
2304236,2676.964749645725
2304251,2541.499456248954
2304269,2849.573356401384
2304277,2668.6222186391487
2304285,17971.259238733404
2304301,2341.9677621844594
2304350,2884.6440509767053
2304400,8972.662991327805
2304459,3227.2422297540925
2304509,2729.21760537113
2304608,3491.39986203725
2304657,2411.3650950871634
2304707,2011.5321092366482
2304806,2340.2018236016133
2304905,2295.2375947995665
2304954,2366.2460185185187
2305001,3409.1412961665237
2305100,4974.646473029045
2305209,3076.281346263548
2305233,13662.166869240458
2305266,2733.5609107037258
2305308,2898.6322909642618
2305332,2957.798886015516
2305357,5876.1552275660815
2305407,2941.3513741411616
2305506,5056.339682300685
2305605,3286.799594987009
2305654,2304.6115587903996
2305704,2666.6851709729685
2305803,2782.681837079064
2305902,2272.963750771129
2306009,3112.058551002476
2306108,2462.8240697347455
2306207,2961.865522966242
2306256,3242.6221384166643
2306306,5358.485085196789
2306405,4469.651160617501
2306504,2266.074705534341
2306553,5033.405145453473
2306603,3160.249508606826
2306702,3367.7676547515257
2306801,5131.719983118802
2306900,3650.3297148412184
2307007,4735.647111220322
2307106,2583.0720637732506
2307205,2783.998545358371
2307254,2787.6139624227144
2307304,4639.739770942245
2307403,2340.0591651237164
2307502,2543.972857278752
2307601,5801.764844792155
2307635,3163.811798945007
2307650,12278.134282310535
2307700,5613.917290758783
2307809,3578.2371674414003
2307908,1840.5959784207946
2308005,2167.0316000471644
2308104,3161.888444222111
2308203,2414.47312276023
2308302,2613.5686449881814
2308351,3098.6872230956124
2308377,2011.5599549332046
2308401,3382.0799874529484
2308500,2533.36229124997
2308609,2456.441527023838
2308708,3490.189859179619
2308807,2662.680887372014
2308906,2137.8715879072497
2309003,2111.37951926243
2309102,4826.9113361579
2309201,3108.7721037189754
2309300,2675.580429849152
2309409,3085.1831013526757
2309458,2168.5473297788653
2309508,3372.259146618248
2309607,7687.52223414065
2309706,6069.387756739409
2309805,4418.926269277422
2309904,2446.051052030664
2310001,2552.5872253571856
2310100,3323.3552192066804
2310209,5587.9766179283115
2310258,3934.395609213233
2310308,2286.300574458683
2310407,2820.1369199612573
2310506,2284.4871138298126
2310605,2909.637706458977
2310704,3082.39215387893
2310803,2662.2887745255707
2310852,3169.2765544780377
2310902,2497.444435998784
2310951,2622.4446227929375
2311009,2126.75
2311108,2746.1609402133467
2311207,2814.0352583586628
2311231,2969.2274148714387
2311264,2500.144309877868
2311306,3687.293593248544
2311355,3441.258706147409
2311405,4300.189099318074
2311504,6132.438715749843
2311603,4353.104518501839
2311702,2466.960781062145
2311801,5050.064319421463
2311900,1920.2298850574712
2311959,2567.478447986013
2312007,2423.0106662064204
2312106,2458.236965501842
2312205,3339.5994152714647
2312304,3095.7165542539346
2312403,4023.351977359053
2312502,4085.7762421849293
2312601,2816.296140870567
2312700,3137.88837598139
2312809,2878.47475941246
2312908,8891.923066422469
2313005,3007.0326516583605
2313104,3310.1506825341266
2313203,2636.251038391367
2313252,2656.9679457182965
2313302,3463.9597885415474
2313351,2113.722575409171
2313401,4094.577909558308
2313500,4170.247928818586
2313559,2165.240546301413
2313609,4168.0502596749875
2313708,2671.5470820411615
2313757,2017.655443441317
2313807,6019.822808620412
2313906,1993.9614826752618
2313955,3184.4242792911928
2314003,2547.3664797008546
2314102,2794.468083362364
2400109,3508.532409042741
2400208,5599.633856572457
2400307,2689.463432427503
2400406,3032.382921043714
2400505,3358.043111954459
2400604,2995.632386481443
2400703,24431.93908288565
2400802,3703.323059656393
2400901,3055.22366498945
2401008,5826.931603968014
2401107,30165.23360708055
2401206,19211.821434805377
2401305,3030.038537549407
2401404,5567.206341522449
2401453,7936.56093699064
2401503,3271.5462482302974
2401602,3549.7405438560622
2401651,4765.598918918919
2401701,2938.2678478914104
2401800,3472.082798833819
2401859,3444.8453713123095
2401909,3458.502784146741
2402006,5115.428367690912
2402105,2613.7078750549936
2402204,4746.403162976528
2402303,6870.747844706148
2402402,4115.517000274198
2402501,9617.58588886327
2402600,4389.512883505685
2402709,3224.4658536585366
2402808,3241.409803532447
2402907,3354.18156603371
2403004,3799.2164886595465
2403103,5253.296665695982
2403202,2934.739176346357
2403251,8024.492975801946
2403301,3034.4847611202636
2403400,3196.0229666724226
2403509,2612.164335664336
2403608,4255.661796042618
2403707,17862.98119790657
2403756,3697.9540275049117
2403806,3123.4443449048154
2403905,3660.3328636843958
2404002,3289.0897662108514
2404101,17680.5846585594
2404200,4906.380419501771
2404309,12945.469610226648
2404408,15339.224193728378
2404507,37277.812648548104
2404606,3596.3770506580136
2404705,4754.386982439181
