id_municipio,area_total,area_mata_natural,area_mata_plantada,area_sistema_agroflorestal,area_mata
1100015,372746.0,108944.0,258.0,10481.0,109202.0
1100023,334256.0,88865.0,615.0,1573.0,89480.0
1100031,113085.0,17271.0,593.0,0.0,17864.0
1100049,221390.0,31620.0,180.0,0.0,31800.0
1100056,126686.0,27954.0,0.0,489.0,27954.0
1100064,139796.0,25337.0,1098.0,68.0,26435.0
1100072,273086.0,45926.0,25.0,254.0,45951.0
1100080,220177.0,61003.0,0.0,2251.0,61003.0
1100098,247331.0,71304.0,2884.0,898.0,74188.0
1100106,70487.0,18266.0,0.0,0.0,18266.0
1100114,250653.0,20017.0,143.0,796.0,20160.0
1100122,215375.0,29596.0,245.0,134.0,29841.0
1100130,300762.0,77488.0,833.0,1988.0,78321.0
1100148,156002.0,37451.0,114.0,174.0,37565.0
1100155,152422.0,16195.0,177.0,128.0,16372.0
1100189,274321.0,110016.0,1074.0,0.0,111090.0
1100205,778218.0,317059.0,10923.0,46297.0,327982.0
1100254,124134.0,15997.0,100.0,176.0,16097.0
1100262,136003.0,50388.0,0.0,0.0,50388.0
1100288,123887.0,17685.0,563.0,302.0,18248.0
1100296,84667.0,13574.0,39.0,0.0,13613.0
1100304,250110.0,100836.0,6465.0,0.0,107301.0
1100320,190475.0,44231.0,67.0,4410.0,44298.0
1100338,251318.0,55420.0,0.0,602.0,55420.0
1100346,148755.0,27458.0,74.0,59.0,27532.0
1100379,144821.0,33670.0,48.0,432.0,33718.0
1100403,195634.0,46442.0,0.0,2119.0,46442.0
1100452,237350.0,41607.0,75.0,0.0,41682.0
1100502,69661.0,11389.0,539.0,246.0,11928.0
1100601,170893.0,47078.0,345.0,108.0,47423.0
1100700,196865.0,39773.0,54.0,0.0,39827.0
1100809,182933.0,76357.0,0.0,584.0,76357.0
1100908,52056.0,10834.0,18.0,0.0,10852.0
1100924,352500.0,103048.0,0.0,0.0,103048.0
1100940,194385.0,55326.0,0.0,546.0,55326.0
1101005,132212.0,19407.0,0.0,0.0,19407.0
1101104,84682.0,24695.0,0.0,2763.0,24695.0
1101203,60545.0,9591.0,0.0,52.0,9591.0
1101302,56423.0,8582.0,58.0,202.0,8640.0
1101401,143393.0,31769.0,0.0,0.0,31769.0
1101435,61657.0,4784.0,52.0,389.0,4836.0
1101450,131376.0,31587.0,0.0,0.0,31587.0
1101468,207432.0,75248.0,0.0,22969.0,75248.0
1101476,64398.0,18803.0,12.0,0.0,18815.0
1101484,41452.0,5281.0,0.0,164.0,5281.0
1101492,255020.0,51853.0,0.0,9273.0,51853.0
1101500,117576.0,26609.0,0.0,832.0,26609.0
1101559,40242.0,2931.0,0.0,103.0,2931.0
1101609,219207.0,50237.0,64.0,1649.0,50301.0
1101708,56977.0,4605.0,21.0,309.0,4626.0
1101757,120711.0,20515.0,20.0,379.0,20535.0
1101807,73342.0,9410.0,272.0,57.0,9682.0
1200013,152246.0,55568.0,105.0,105.0,55673.0
1200054,69947.0,52737.0,0.0,0.0,52737.0
1200104,337267.0,236998.0,0.0,712.0,236998.0
1200138,264480.0,146372.0,0.0,0.0,146372.0
1200179,156800.0,67548.0,335.0,0.0,67883.0
1200203,132413.0,89938.0,0.0,5297.0,89938.0
1200252,172858.0,105137.0,34.0,88.0,105171.0
1200302,346175.0,248128.0,0.0,8357.0,248128.0
1200328,20682.0,15542.0,0.0,0.0,15542.0
1200336,34151.0,19854.0,0.0,170.0,19854.0
1200344,86082.0,59261.0,11.0,0.0,59272.0
1200351,36255.0,24959.0,0.0,1701.0,24959.0
1200385,165281.0,43071.0,87.0,857.0,43158.0
1200393,37392.0,26346.0,0.0,1465.0,26346.0
1200401,512655.0,304772.0,206.0,681.0,304978.0
1200427,46309.0,23981.0,0.0,0.0,23981.0
1200435,28049.0,17511.0,0.0,0.0,17511.0
1200450,177215.0,42498.0,0.0,312.0,42498.0
1200500,378724.0,234667.0,26.0,543.0,234693.0
1200609,377807.0,260697.0,84.0,15299.0,260781.0
1200708,494036.0,375676.0,87.0,3140.0,375763.0
1200807,205876.0,91781.0,49.0,404.0,91830.0
1300029,8686.0,2504.0,0.0,0.0,2504.0
1300060,6340.0,4983.0,0.0,136.0,4983.0
1300086,14032.0,11409.0,0.0,159.0,11409.0
1300102,21664.0,18561.0,0.0,255.0,18561.0
1300144,338777.0,205573.0,0.0,4570.0,205573.0
1300201,12617.0,1826.0,0.0,0.0,1826.0
1300300,169558.0,98813.0,0.0,6006.0,98813.0
1300409,7666.0,5161.0,0.0,269.0,5161.0
1300508,49256.0,18150.0,100.0,452.0,18250.0
1300607,5687.0,2455.0,0.0,0.0,2455.0
1300631,28382.0,22608.0,0.0,0.0,22608.0
1300680,50141.0,30023.0,0.0,0.0,30023.0
1300706,330681.0,171010.0,0.0,0.0,171010.0
1300805,39667.0,26375.0,0.0,0.0,26375.0
1300839,3619.0,2613.0,0.0,0.0,2613.0
1300904,157963.0,110812.0,0.0,6249.0,110812.0
1301001,266090.0,258505.0,0.0,101.0,258505.0
1301100,95428.0,61498.0,0.0,883.0,61498.0
1301159,64705.0,22017.0,0.0,0.0,22017.0
1301209,73094.0,59660.0,0.0,276.0,59660.0
1301308,69653.0,61007.0,0.0,0.0,61007.0
1301407,13470.0,2006.0,0.0,216.0,2006.0
1301506,70561.0,48548.0,0.0,0.0,48548.0
1301605,917.0,28.0,0.0,0.0,28.0
1301654,69580.0,42249.0,0.0,916.0,42249.0
1301704,88209.0,54984.0,0.0,0.0,54984.0
1301803,27309.0,7897.0,0.0,175.0,7897.0
1301852,24300.0,13856.0,7.0,204.0,13863.0
1301902,146628.0,91575.0,544.0,2641.0,92119.0
1301951,6786.0,2388.0,0.0,0.0,2388.0
1302009,11538.0,7824.0,0.0,103.0,7824.0
1302108,3042.0,2007.0,0.0,0.0,2007.0
1302207,2182.0,137.0,0.0,74.0,137.0
1302306,6092.0,957.0,0.0,0.0,957.0
1302405,346270.0,124892.0,0.0,7170.0,124892.0
1302504,55465.0,38559.0,0.0,1036.0,38559.0
1302553,39162.0,28217.0,0.0,232.0,28217.0
1302603,42006.0,31519.0,10.0,699.0,31529.0
1302702,210857.0,113021.0,0.0,472.0,113021.0
1302801,4186.0,1468.0,0.0,795.0,1468.0
1302900,134043.0,87251.0,0.0,11937.0,87251.0
1303007,53426.0,11740.0,0.0,10477.0,11740.0
1303106,45187.0,29163.0,0.0,5411.0,29163.0
1303205,7583.0,6538.0,0.0,0.0,6538.0
1303304,124909.0,71200.0,0.0,0.0,71200.0
1303403,126998.0,40868.0,0.0,8078.0,40868.0
1303502,29456.0,12999.0,0.0,203.0,12999.0
1303536,196920.0,164227.0,2.0,529.0,164229.0
1303569,73712.0,60712.0,0.0,146.0,60712.0
1303601,677.0,117.0,0.0,4.0,117.0
1303700,3461.0,2388.0,0.0,30.0,2388.0
1303809,9826.0,79.0,0.0,75.0,79.0
1303908,2095.0,863.0,0.0,0.0,863.0
1303957,29624.0,21241.0,0.0,0.0,21241.0
1304005,22478.0,13938.0,0.0,988.0,13938.0
1304062,3354.0,1224.0,1.0,9.0,1225.0
1304104,29850.0,25711.0,0.0,0.0,25711.0
1304203,21291.0,15525.0,0.0,0.0,15525.0
1304237,3294.0,859.0,0.0,0.0,859.0
1304260,22301.0,14367.0,0.0,0.0,14367.0
1304302,56099.0,24530.0,0.0,7415.0,24530.0
1304401,39725.0,6780.0,0.0,8736.0,6780.0
1400027,384045.0,54137.0,0.0,59477.0,54137.0
1400050,288480.0,109193.0,2034.0,425.0,111227.0
1400100,171666.0,33832.0,7788.0,928.0,41620.0
1400159,394361.0,94765.0,0.0,5659.0,94765.0
1400175,296137.0,198638.0,17927.0,1946.0,216565.0
1400209,189405.0,137491.0,0.0,1678.0,137491.0
1400233,152637.0,99913.0,0.0,30.0,99913.0
1400282,116539.0,61912.0,0.0,3619.0,61912.0
1400308,200145.0,100546.0,0.0,2730.0,100546.0
1400407,23852.0,474.0,0.0,107.0,474.0
1400456,19543.0,144.0,0.0,0.0,144.0
1400472,208598.0,150676.0,0.0,594.0,150676.0
1400506,89786.0,57464.0,0.0,0.0,57464.0
1400605,81552.0,54197.0,0.0,0.0,54197.0
1400704,19535.0,42.0,0.0,0.0,42.0
1500107,94116.0,19106.0,158.0,9428.0,19264.0
1500131,25917.0,1025.0,0.0,0.0,1025.0
1500206,154795.0,63395.0,1923.0,28082.0,65318.0
1500305,133819.0,120046.0,84.0,1440.0,120130.0
1500347,408679.0,78288.0,418.0,343.0,78706.0
1500404,302046.0,105437.0,0.0,8413.0,105437.0
1500503,181246.0,78843.0,0.0,12845.0,78843.0
1500602,1527792.0,758998.0,662.0,25208.0,759660.0
1500701,162642.0,131608.0,727.0,22.0,132335.0
1500800,1401.0,268.0,0.0,32.0,268.0
1500859,396206.0,176844.0,154.0,21702.0,176998.0
1500909,38004.0,11100.0,8.0,365.0,11108.0
1500958,122139.0,22488.0,0.0,2436.0,22488.0
1501006,105724.0,69143.0,356.0,873.0,69499.0
1501105,121285.0,118018.0,99.0,0.0,118117.0
1501204,74230.0,31556.0,0.0,2022.0,31556.0
1501253,232633.0,28047.0,0.0,6921.0,28047.0
1501303,21098.0,7155.0,36.0,380.0,7191.0
1501402,6166.0,1441.0,0.0,0.0,1441.0
1501451,45837.0,16851.0,1183.0,763.0,18034.0
1501501,2803.0,1263.0,5.0,26.0,1268.0
1501576,143443.0,21321.0,0.0,7799.0,21321.0
1501600,43134.0,8489.0,0.0,1060.0,8489.0
1501709,95010.0,24339.0,0.0,10864.0,24339.0
1501725,431123.0,221797.0,0.0,2382.0,221797.0
1501758,113066.0,20583.0,0.0,3049.0,20583.0
1501782,291661.0,102367.0,7913.0,9912.0,110280.0
1501808,235274.0,138669.0,2038.0,3266.0,140707.0
1501907,36988.0,17828.0,696.0,3204.0,18524.0
1501956,125041.0,40602.0,66.0,4972.0,40668.0
1502004,74594.0,6087.0,0.0,3428.0,6087.0
1502103,96675.0,53697.0,134.0,6748.0,53831.0
1502152,131212.0,17143.0,0.0,750.0,17143.0
1502202,25357.0,4933.0,0.0,975.0,4933.0
1502301,106364.0,20207.0,1231.0,3823.0,21438.0
1502400,38086.0,13240.0,521.0,1100.0,13761.0
1502509,468467.0,154268.0,98.0,1390.0,154366.0
1502608,2788.0,1131.0,0.0,93.0,1131.0
1502707,344172.0,68548.0,754.0,16316.0,69302.0
1502756,35964.0,12040.0,0.0,0.0,12040.0
1502764,923618.0,307766.0,0.0,1447.0,307766.0
1502772,184006.0,40042.0,0.0,0.0,40042.0
1502806,87923.0,45769.0,136.0,23280.0,45905.0
1502855,70282.0,49665.0,0.0,1291.0,49665.0
1502905,7074.0,5247.0,0.0,68.0,5247.0
1502939,213396.0,67517.0,27670.0,0.0,95187.0
1502954,230765.0,26158.0,91.0,949.0,26249.0
1503002,6479.0,4256.0,0.0,0.0,4256.0
1503044,207691.0,40515.0,0.0,663.0,40515.0
1503077,93252.0,11573.0,232.0,3000.0,11805.0
1503093,351585.0,121558.0,4768.0,717.0,126326.0
1503101,57188.0,52313.0,0.0,359.0,52313.0
1503200,48858.0,13341.0,475.0,423.0,13816.0
1503309,46123.0,15218.0,0.0,1608.0,15218.0
1503408,18181.0,9212.0,0.0,1772.0,9212.0
1503457,159822.0,41474.0,2523.0,5999.0,43997.0
1503507,77692.0,26415.0,91.0,3113.0,26506.0
1503606,341171.0,193929.0,697.0,2034.0,194626.0
1503705,460210.0,110686.0,576.0,5375.0,111262.0
1503754,163832.0,65947.0,0.0,0.0,65947.0
1503804,132951.0,26612.0,0.0,1874.0,26612.0
1503903,37763.0,17589.0,0.0,3033.0,17589.0
1504000,37122.0,31677.0,16.0,2056.0,31693.0
1504059,29734.0,8226.0,786.0,434.0,9012.0
1504109,11681.0,8077.0,0.0,0.0,8077.0
1504208,738374.0,174916.0,0.0,23700.0,174916.0
1504307,19236.0,8299.0,97.0,833.0,8396.0
1504406,12329.0,6093.0,0.0,0.0,6093.0
1504422,72.0,6.0,0.0,0.0,6.0
1504455,299265.0,133634.0,113.0,1130.0,133747.0
1504505,124.0,61.0,0.0,0.0,61.0
1504604,26608.0,17003.0,68.0,1148.0,17071.0
1504703,361047.0,185178.0,778.0,1700.0,185956.0
1504752,133126.0,65643.0,0.0,13889.0,65643.0
1504802,202780.0,50332.0,0.0,6368.0,50332.0
1504901,87666.0,44026.0,115.0,720.0,44141.0
1504950,78957.0,22642.0,46.0,1632.0,22688.0
1504976,120089.0,26730.0,0.0,2679.0,26730.0
1505007,26338.0,7175.0,0.0,0.0,7175.0
1505031,841898.0,474019.0,11.0,623.0,474030.0
1505064,865231.0,259812.0,414.0,2800.0,260226.0
1505106,241177.0,130283.0,137.0,5605.0,130420.0
1505205,38288.0,21849.0,7.0,4314.0,21856.0
1505304,124183.0,59166.0,71.0,3112.0,59237.0
1505403,37429.0,8436.0,0.0,206.0,8436.0
1505437,203478.0,54221.0,76.0,124.0,54297.0
1505486,807620.0,322077.0,129.0,20051.0,322206.0
1505494,63368.0,11831.0,0.0,0.0,11831.0
1505502,856019.0,448669.0,43646.0,6433.0,492315.0
1505536,87951.0,18905.0,38.0,391.0,18943.0
1505551,123819.0,22981.0,600.0,0.0,23581.0
1505601,35815.0,7881.0,0.0,0.0,7881.0
1505635,298015.0,38253.0,2224.0,971.0,40477.0
1505650,301243.0,156126.0,1419.0,2536.0,157545.0
1505700,41996.0,22740.0,0.0,1034.0,22740.0
1505809,105277.0,72456.0,2.0,435.0,72458.0
1505908,316242.0,165428.0,0.0,1995.0,165428.0
1506005,117118.0,33460.0,0.0,7322.0,33460.0
1506104,4877.0,3438.0,0.0,0.0,3438.0
1506112,1897.0,104.0,0.0,0.0,104.0
1506138,245824.0,66473.0,0.0,532.0,66473.0
1506161,322054.0,66567.0,34.0,0.0,66601.0
1506187,364997.0,72122.0,0.0,0.0,72122.0
1506195,309902.0,153553.0,86.0,980.0,153639.0
1506203,898.0,444.0,12.0,0.0,456.0
1506302,14360.0,3255.0,0.0,3388.0,3255.0
1506351,8002.0,1340.0,3.0,0.0,1343.0
1506401,22626.0,0.0,0.0,0.0,0.0
1506500,21497.0,9194.0,142.0,777.0,9336.0
1506559,68167.0,15649.0,0.0,3362.0,15649.0
1506583,798318.0,155937.0,0.0,24267.0,155937.0
1506609,24953.0,5333.0,103.0,0.0,5436.0
1506708,857864.0,243167.0,0.0,3468.0,243167.0
1506807,180512.0,73334.0,367.0,7722.0,73701.0
1506906,7952.0,3241.0,0.0,45.0,3241.0
1507003,19248.0,2069.0,43.0,43.0,2112.0
1507102,14476.0,1666.0,0.0,2542.0,1666.0
1507151,112369.0,14833.0,0.0,1462.0,14833.0
1507201,80819.0,25856.0,0.0,3986.0,25856.0
1507300,2462092.0,962027.0,571.0,21502.0,962598.0
1507409,35480.0,9946.0,0.0,88.0,9946.0
1507458,254157.0,51526.0,0.0,0.0,51526.0
1507466,6958.0,2400.0,0.0,1040.0,2400.0
1507474,13816.0,8583.0,67.0,0.0,8650.0
1507508,77603.0,13479.0,0.0,786.0,13479.0
1507607,72647.0,10025.0,327.0,1930.0,10352.0
1507706,48426.0,39508.0,126.0,2048.0,39634.0
1507755,372562.0,3296.0,0.0,13888.0,3296.0
1507805,217455.0,122408.0,0.0,2582.0,122408.0
1507904,198911.0,16134.0,0.0,0.0,16134.0
1507953,233954.0,102383.0,663.0,810.0,103046.0
1507961,2111.0,925.0,0.0,0.0,925.0
1507979,39307.0,15589.0,0.0,1963.0,15589.0
1508001,240377.0,112836.0,5233.0,14686.0,118069.0
1508035,28338.0,9865.0,153.0,2172.0,10018.0
1508050,139775.0,52150.0,0.0,24517.0,52150.0
1508084,226858.0,31399.0,119.0,0.0,31518.0
1508100,139934.0,47922.0,382.0,126.0,48304.0
1508126,330144.0,126025.0,53401.0,4554.0,179426.0
1508159,548567.0,298262.0,66.0,0.0,298328.0
1508209,8247.0,2588.0,0.0,222.0,2588.0
1508308,231045.0,65871.0,1981.0,7327.0,67852.0
1508357,180457.0,67827.0,349.0,0.0,68176.0
1508407,221043.0,37547.0,0.0,0.0,37547.0
1600055,5243.0,3383.0,0.0,36.0,3383.0
1600105,196152.0,131328.0,0.0,0.0,131328.0
1600154,33177.0,28918.0,0.0,188.0,28918.0
1600204,138322.0,65528.0,885.0,3150.0,66413.0
1600212,233800.0,105899.0,0.0,488.0,105899.0
1600238,136947.0,85302.0,0.0,1315.0,85302.0
1600253,60302.0,31890.0,0.0,0.0,31890.0
1600279,30078.0,25682.0,218.0,0.0,25900.0
1600303,130310.0,46952.0,0.0,7197.0,46952.0
1600402,88157.0,66039.0,54.0,4590.0,66093.0
1600501,28868.0,22440.0,0.0,0.0,22440.0
1600535,81200.0,52515.0,0.0,359.0,52515.0
1600550,65130.0,29764.0,0.0,166.0,29764.0
1600600,36137.0,24532.0,83.0,905.0,24615.0
1600709,218396.0,137429.0,0.0,813.0,137429.0
1600808,24075.0,15525.0,0.0,100.0,15525.0
1700251,157433.0,44920.0,0.0,0.0,44920.0
1700301,15119.0,5224.0,0.0,0.0,5224.0
1700350,129013.0,39245.0,3379.0,7826.0,42624.0
1700400,161888.0,68359.0,139.0,443.0,68498.0
1700707,102194.0,13787.0,0.0,7745.0,13787.0
1701002,127448.0,32743.0,0.0,0.0,32743.0
1701051,33802.0,14626.0,0.0,0.0,14626.0
1701101,75818.0,33162.0,0.0,0.0,33162.0
1701309,74149.0,11075.0,0.0,1070.0,11075.0
1701903,174915.0,55359.0,0.0,1750.0,55359.0
1702000,574950.0,254726.0,0.0,3244.0,254726.0
1702109,287777.0,67022.0,8494.0,2411.0,75516.0
1702158,48948.0,8959.0,0.0,0.0,8959.0
1702208,154753.0,43484.0,3861.0,1972.0,47345.0
1702307,123945.0,20249.0,0.0,0.0,20249.0
1702406,359782.0,66843.0,120.0,7071.0,66963.0
1702554,21653.0,1638.0,0.0,0.0,1638.0
1702703,63279.0,15492.0,0.0,2234.0,15492.0
1702901,8284.0,1452.0,0.0,0.0,1452.0
1703008,94775.0,29063.0,0.0,1969.0,29063.0
1703057,105099.0,19132.0,0.0,0.0,19132.0
1703073,60161.0,21048.0,0.0,0.0,21048.0
1703107,48338.0,14718.0,0.0,581.0,14718.0
1703206,66259.0,7353.0,0.0,0.0,7353.0
1703305,59659.0,18254.0,0.0,1118.0,18254.0
1703602,39760.0,8915.0,0.0,0.0,8915.0
1703701,99912.0,33659.0,0.0,1799.0,33659.0
1703800,19994.0,2816.0,0.0,468.0,2816.0
1703826,18617.0,5950.0,0.0,2679.0,5950.0
1703842,177222.0,56350.0,496.0,9434.0,56846.0
1703867,92345.0,21682.0,0.0,0.0,21682.0
1703883,31300.0,6476.0,0.0,0.0,6476.0
1703891,14242.0,1804.0,0.0,0.0,1804.0
1703909,145036.0,25525.0,0.0,89.0,25525.0
1704105,101059.0,24534.0,0.0,0.0,24534.0
1704600,53646.0,18369.0,0.0,0.0,18369.0
1705102,81960.0,24125.0,0.0,424.0,24125.0
1705508,72408.0,14127.0,0.0,0.0,14127.0
1705557,9212.0,592.0,6.0,0.0,598.0
1705607,168973.0,48728.0,0.0,30932.0,48728.0
1706001,126323.0,31720.0,0.0,4580.0,31720.0
1706100,142560.0,42865.0,0.0,12066.0,42865.0
1706258,90059.0,30212.0,0.0,0.0,30212.0
1706506,62881.0,19234.0,0.0,1207.0,19234.0
1707009,97898.0,23407.0,0.0,2263.0,23407.0
1707108,189159.0,55847.0,0.0,17626.0,55847.0
1707207,292034.0,85212.0,0.0,1289.0,85212.0
1707306,257801.0,81403.0,0.0,3749.0,81403.0
1707405,27205.0,3465.0,0.0,0.0,3465.0
1707553,36854.0,5393.0,429.0,1381.0,5822.0
1707652,166563.0,45628.0,0.0,2727.0,45628.0
1707702,122899.0,29272.0,0.0,4268.0,29272.0
1708205,549527.0,181050.0,0.0,640.0,181050.0
1708254,30163.0,11333.0,0.0,0.0,11333.0
1708304,121751.0,17399.0,0.0,928.0,17399.0
1709005,211893.0,85658.0,0.0,12190.0,85658.0
1709302,130452.0,39018.0,0.0,468.0,39018.0
1709500,129429.0,39290.0,586.0,3050.0,39876.0
1709807,44384.0,14758.0,0.0,1698.0,14758.0
1710508,115121.0,41663.0,0.0,0.0,41663.0
1710706,36208.0,11673.0,0.0,0.0,11673.0
1710904,100867.0,33281.0,0.0,3777.0,33281.0
1711100,84152.0,15155.0,0.0,0.0,15155.0
1711506,160558.0,43286.0,0.0,5974.0,43286.0
1711803,38817.0,5141.0,0.0,0.0,5141.0
1711902,330397.0,70117.0,0.0,14971.0,70117.0
1711951,57289.0,12429.0,0.0,2141.0,12429.0
1712009,8628.0,3494.0,0.0,445.0,3494.0
1712157,25887.0,5788.0,0.0,3072.0,5788.0
1712405,131843.0,24551.0,0.0,6760.0,24551.0
1712454,11920.0,2904.0,0.0,2753.0,2904.0
1712504,176022.0,38858.0,0.0,0.0,38858.0
1712702,124847.0,40899.0,0.0,31554.0,40899.0
1712801,12317.0,3773.0,0.0,221.0,3773.0
1713205,161318.0,53157.0,1927.0,6327.0,55084.0
1713304,75100.0,23395.0,0.0,2607.0,23395.0
1713601,200395.0,27943.0,0.0,23423.0,27943.0
1713700,84247.0,29082.0,0.0,0.0,29082.0
1713809,53638.0,18776.0,0.0,0.0,18776.0
1713957,79213.0,19225.0,0.0,216.0,19225.0
1714203,150892.0,51156.0,0.0,13301.0,51156.0
1714302,15449.0,2800.0,0.0,0.0,2800.0
1714880,106192.0,24611.0,344.0,557.0,24955.0
1715002,43070.0,12226.0,0.0,780.0,12226.0
1715101,88798.0,58278.0,1278.0,943.0,59556.0
1715150,11891.0,763.0,0.0,20.0,763.0
1715259,53508.0,17833.0,0.0,12483.0,17833.0
1715507,15586.0,3412.0,0.0,0.0,3412.0
1715705,165013.0,48947.0,0.0,758.0,48947.0
1715754,136426.0,47895.0,328.0,2936.0,48223.0
1716109,109185.0,36465.0,0.0,450.0,36465.0
1716208,479137.0,172464.0,0.0,130376.0,172464.0
1716307,117140.0,25441.0,0.0,0.0,25441.0
1716505,129213.0,51535.0,0.0,1061.0,51535.0
1716604,366222.0,105769.0,0.0,20098.0,105769.0
1716653,104225.0,14107.0,0.0,0.0,14107.0
1716703,85939.0,18309.0,0.0,2313.0,18309.0
1717008,127274.0,16219.0,0.0,1041.0,16219.0
1717206,96571.0,31606.0,0.0,1404.0,31606.0
1717503,428207.0,127487.0,448.0,0.0,127935.0
1717800,66553.0,12779.0,0.0,2976.0,12779.0
1717909,174067.0,69811.0,0.0,29427.0,69811.0
1718006,21777.0,3837.0,0.0,0.0,3837.0
1718204,229503.0,61101.0,0.0,7040.0,61101.0
1718303,10155.0,1287.0,0.0,0.0,1287.0
1718402,53235.0,13708.0,0.0,0.0,13708.0
1718451,46505.0,13633.0,0.0,0.0,13633.0
1718501,91115.0,18634.0,0.0,0.0,18634.0
1718550,40752.0,7770.0,0.0,584.0,7770.0
1718659,12920.0,4615.0,0.0,345.0,4615.0
1718709,54940.0,14430.0,0.0,0.0,14430.0
1718758,249931.0,25416.0,0.0,5022.0,25416.0
1718808,10841.0,4246.0,0.0,0.0,4246.0
1718840,283510.0,75032.0,0.0,792.0,75032.0
1718865,140530.0,42910.0,0.0,256.0,42910.0
1718881,86311.0,20702.0,0.0,0.0,20702.0
1718899,238734.0,49397.0,0.0,0.0,49397.0
1718907,117935.0,34084.0,0.0,4510.0,34084.0
1719004,29450.0,3046.0,0.0,174.0,3046.0
1720002,13625.0,4641.0,0.0,279.0,4641.0
1720101,54780.0,19957.0,3101.0,1406.0,23058.0
1720150,11273.0,0.0,0.0,7198.0,0.0
1720200,19325.0,4426.0,1824.0,53.0,6250.0
1720259,58698.0,15315.0,0.0,11077.0,15315.0
1720309,20021.0,5157.0,0.0,0.0,5157.0
1720499,142026.0,57011.0,0.0,21864.0,57011.0
1720655,81824.0,24222.0,757.0,12144.0,24979.0
1720804,18753.0,2424.0,0.0,219.0,2424.0
1720853,67252.0,19958.0,0.0,2984.0,19958.0
1720903,112644.0,25891.0,0.0,6737.0,25891.0
1720937,60828.0,22877.0,0.0,6955.0,22877.0
1720978,188913.0,46437.0,0.0,0.0,46437.0
1721000,72871.0,27576.0,103.0,2803.0,27679.0
1721109,39263.0,11151.0,0.0,1973.0,11151.0
1721208,19029.0,5094.0,88.0,571.0,5182.0
1721257,35122.0,13378.0,0.0,1220.0,13378.0
1721307,43377.0,9479.0,0.0,211.0,9479.0
1722081,82095.0,24162.0,5959.0,701.0,30121.0
1722107,95995.0,18897.0,0.0,580.0,18897.0
2100055,457317.0,92105.0,48790.0,10132.0,140895.0
2100105,9007.0,0.0,0.0,0.0,0.0
2100154,7797.0,5400.0,0.0,1227.0,5400.0
2100204,2270.0,992.0,0.0,1.0,992.0
2100303,56892.0,8208.0,0.0,32718.0,8208.0
2100402,37915.0,4020.0,0.0,420.0,4020.0
2100436,18266.0,4659.0,0.0,1225.0,4659.0
2100477,67689.0,2882.0,0.0,1018.0,2882.0
2100501,230764.0,77487.0,0.0,49511.0,77487.0
2100550,18172.0,2852.0,0.0,2153.0,2852.0
2100600,214062.0,42231.0,0.0,13643.0,42231.0
2100709,11619.0,1504.0,0.0,976.0,1504.0
2100808,37218.0,11905.0,0.0,7689.0,11905.0
2100832,384.0,53.0,0.0,0.0,53.0
2100873,47955.0,2878.0,0.0,2815.0,2878.0
2100907,20969.0,6212.0,0.0,4302.0,6212.0
2100956,124427.0,44195.0,0.0,5142.0,44195.0
2101004,40102.0,5518.0,0.0,0.0,5518.0
2101103,1696.0,276.0,0.0,972.0,276.0
2101202,115535.0,13045.0,0.0,2349.0,13045.0
2101251,5049.0,969.0,0.0,22.0,969.0
2101301,2159.0,809.0,0.0,175.0,809.0
2101350,1099.0,258.0,2.0,0.0,260.0
2101400,558196.0,236976.0,0.0,43826.0,236976.0
2101509,46506.0,18579.0,0.0,8577.0,18579.0
2101608,215675.0,94513.0,3415.0,9892.0,97928.0
2101707,5513.0,30.0,0.0,21.0,30.0
2101731,608.0,0.0,0.0,0.0,0.0
2101772,7175.0,996.0,0.0,340.0,996.0
2101806,86052.0,30201.0,0.0,33427.0,30201.0
2101905,5958.0,1976.0,0.0,212.0,1976.0
2101939,12620.0,1175.0,0.0,842.0,1175.0
2101970,22396.0,7323.0,0.0,0.0,7323.0
2102002,173023.0,30481.0,0.0,3103.0,30481.0
2102036,139486.0,38967.0,13003.0,4540.0,51970.0
2102077,33387.0,1505.0,0.0,1412.0,1505.0
2102101,68448.0,14661.0,0.0,18231.0,14661.0
2102150,68092.0,11868.0,7.0,3794.0,11875.0
2102200,41712.0,8606.0,0.0,4423.0,8606.0
2102309,59176.0,12847.0,0.0,9598.0,12847.0
2102325,100739.0,10608.0,0.0,0.0,10608.0
2102358,65284.0,11376.0,0.0,801.0,11376.0
2102374,1660.0,1.0,0.0,0.0,1.0
2102408,10395.0,100.0,0.0,397.0,100.0
2102507,24148.0,3616.0,0.0,3732.0,3616.0
2102556,47533.0,8708.0,0.0,136.0,8708.0
2102606,21513.0,7137.0,0.0,234.0,7137.0
2102705,17946.0,3845.0,0.0,2412.0,3845.0
2102754,36898.0,9370.0,0.0,3594.0,9370.0
2102804,275667.0,86695.0,0.0,24648.0,86695.0
2102903,24107.0,8924.0,0.0,2494.0,8924.0
2103000,135289.0,55877.0,1604.0,30137.0,57481.0
2103109,1779.0,546.0,0.0,83.0,546.0
2103125,351.0,0.0,0.0,0.0,0.0
2103158,30244.0,634.0,0.0,0.0,634.0
2103174,69232.0,12241.0,0.0,925.0,12241.0
2103208,131594.0,58011.0,0.0,18958.0,58011.0
2103257,111463.0,23010.0,4293.0,0.0,27303.0
2103307,152787.0,39526.0,2867.0,16981.0,42393.0
2103406,23602.0,2238.0,0.0,0.0,2238.0
